Area ID,Area Name,Battle Type,Doll ID,Type,Name,Level,MOD,Link,Max HP,Crit.Rate,Crit.Damage,Armor Pen.,Damage,Accuracy,Evasion,Rate of Fire,Armor,Rounds,Recovery,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Score Prediction (1-Fairy),Score Prediction (2-Fairy),Score Prediction (3-Fairy),Score Prediction (4-Fairy),Rank
924,Int.4,Day,362,MG,LS26,11,0,2,182,5%,150%,15,49,8,7,69,0,9,0,100,0,1,0,-,-,-,575,21,25,30,34,308
924,Int.4,Day,1035,HG,Tae Yamada,1,0,1,47,20%,150%,15,11,7,10,36,0,1,0,100,0,1,0,-,-,-,156,21,25,30,34,309
924,Int.4,Day,210,HG,CZ52,1,0,1,38,20%,150%,15,13,8,10,36,0,0,0,100,0,4,0,-,-,-,158,21,26,30,34,310
924,Int.4,Day,113,HG,Serdyukov,1,0,1,35,20%,150%,15,13,9,10,40,0,0,0,100,0,4,0,-,-,-,159,21,26,30,34,311
924,Int.4,Day,68,AR,L85A1,1,0,1,47,20%,150%,15,17,6,6,52,0,0,0,100,0,1,0,-,-,-,152,20,25,29,33,312
924,Int.4,Day,13,HG,Type92,1,0,1,32,20%,150%,15,13,7,12,42,0,0,0,100,0,4,0,-,-,-,154,21,25,29,33,313
924,Int.4,Day,139,HG,Bren Ten,1,0,1,35,20%,150%,15,13,8,10,40,0,0,0,100,0,4,0,-,-,-,152,20,25,29,33,314
924,Int.4,Day,140,HG,PSM,1,0,1,29,20%,150%,15,9,9,14,42,0,0,0,100,0,4,0,-,-,-,151,20,24,29,33,315
924,Int.4,Day,248,HG,Jericho,1,0,1,38,20%,150%,15,13,8,10,42,0,0,0,100,0,1,0,-,-,-,148,20,24,28,32,316
924,Int.4,Day,346,HG,CZ100,1,0,1,37,20%,150%,15,12,8,12,40,0,0,0,100,0,1,0,-,-,-,147,20,24,28,32,317
924,Int.4,Day,141,HG,Gr USPCompact,3,0,1,34,20%,150%,15,11,11,14,45,0,0,0,100,0,1,0,-,-,-,144,19,23,27,31,318
924,Int.4,Day,123,HG,P99,1,0,1,30,20%,150%,15,13,9,13,42,0,0,0,100,0,1,0,-,-,-,141,19,23,27,31,319
924,Int.4,Day,100,HG,P7,1,0,1,32,20%,150%,15,13,9,12,42,0,0,0,100,0,1,0,-,-,-,145,19,23,27,31,320
924,Int.4,Day,186,HG,P226,1,0,1,37,20%,150%,15,12,9,10,42,0,0,0,100,0,1,0,-,-,-,145,19,23,27,31,321
924,Int.4,Day,322,HG,QSB-91,1,0,1,35,20%,150%,15,14,9,10,36,0,0,0,100,0,1,0,-,-,-,142,19,23,27,31,322
924,Int.4,Day,232,HG,MP-448,1,0,1,32,20%,150%,15,10,9,13,40,0,0,0,100,0,1,0,-,-,-,138,18,22,26,30,323
924,Int.4,Day,277,HG,Gr VP70,1,0,1,33,20%,150%,15,12,8,10,40,0,0,0,100,0,1,0,-,-,-,138,18,22,26,30,324
924,Int.4,Day,132,HG,Type59,1,0,1,30,20%,150%,15,11,8,12,40,0,0,0,100,0,1,0,-,-,-,135,18,22,25,29,325
924,Int.4,Day,1022,SG,Dana Zane,1,0,1,135,40%,150%,15,16,3,3,18,3,1,0,100,0,4,0,-,-,-,274,17,20,23,27,326
924,Int.4,Day,366,SG,SPAS-15,1,0,1,132,40%,150%,15,15,3,3,24,3,3,0,100,0,4,0,-,-,-,276,17,20,24,27,327
924,Int.4,Day,151,SG,M1887,1,0,1,138,40%,150%,15,15,3,3,15,3,4,0,100,0,1,0,-,-,-,259,16,19,22,25,328
924,Int.4,Day,152,SG,M1897,1,0,1,127,40%,150%,15,15,3,3,18,3,4,0,100,0,4,0,-,-,-,258,16,19,22,25,329
924,Int.4,Day,299,SG,HSM10,1,0,1,124,40%,150%,15,14,3,3,19,3,4,0,100,0,4,0,-,-,-,254,15,19,22,25,330
924,Int.4,Day,160,SG,Saiga-12,1,0,1,132,40%,150%,15,13,3,3,25,3,5,0,100,0,1,0,-,-,-,257,16,19,22,25,331
924,Int.4,Day,231,RF,M82A1,1,0,1,44,40%,150%,15,57,10,5,22,0,0,0,100,0,4,0,-,-,-,201,15,18,21,24,332
924,Int.4,Day,281,SG,CAWS,1,0,1,124,40%,150%,15,13,3,3,25,3,5,0,100,0,1,0,-,-,-,248,15,18,21,24,333
924,Int.4,Day,312,RF,VSK-94,1,0,1,44,40%,150%,15,48,10,5,25,0,0,0,100,0,4,0,-,-,-,200,15,18,21,24,334
924,Int.4,Day,334,RF,Model 99,1,0,1,49,40%,150%,15,47,11,6,23,0,0,0,100,0,4,0,-,-,-,204,15,18,21,24,335
924,Int.4,Day,353,SG,MAG-7,1,0,1,121,40%,150%,15,18,3,3,18,3,5,0,100,0,1,0,-,-,-,241,15,18,21,24,336
924,Int.4,Day,1041,SG,Saki Nikaido,1,0,1,121,40%,150%,15,17,3,3,19,3,5,0,100,0,1,0,-,-,-,244,15,18,21,24,337
924,Int.4,Day,124,RF,Super SASS,1,0,1,44,40%,150%,15,48,10,5,27,0,0,0,100,0,4,0,-,-,-,194,14,17,20,23,338
924,Int.4,Day,268,RF,T-CMS,1,0,1,44,40%,150%,15,48,11,5,25,0,0,0,100,0,4,0,-,-,-,193,14,17,20,23,339
924,Int.4,Day,321,SG,TS12,1,0,1,121,40%,150%,15,14,3,3,21,3,3,0,100,0,1,0,-,-,-,236,14,17,20,23,340
924,Int.4,Day,360,RF,TFQ,1,0,1,45,40%,150%,15,47,11,5,25,0,0,0,100,0,4,0,-,-,-,198,14,17,20,23,341
924,Int.4,Day,52,RF,VM59,1,0,1,49,40%,150%,15,46,9,5,27,0,0,0,100,0,4,0,-,-,-,188,14,16,19,22,342
924,Int.4,Day,35,RF,M1A1,2,0,1,43,40%,150%,15,38,12,8,27,0,0,0,100,0,4,0,-,-,-,191,14,17,20,22,343
924,Int.4,Day,117,RF,Gr PSG-1,1,0,1,47,40%,150%,15,50,11,5,27,0,0,0,100,0,1,0,-,-,-,189,14,17,19,22,344
924,Int.4,Day,182,RF,wz.29,1,0,1,49,40%,150%,15,46,10,6,22,0,0,0,100,0,4,0,-,-,-,188,14,16,19,22,345
924,Int.4,Day,217,RF,SM-1,1,0,1,41,40%,150%,15,37,11,6,27,0,0,0,100,0,4,0,-,-,-,184,13,16,19,22,346
924,Int.4,Day,256,RF,Falcon,1,0,1,44,40%,150%,15,54,10,5,22,0,0,0,100,0,4,0,-,-,-,189,14,17,19,22,347
924,Int.4,Day,255,RF,Scout,1,0,1,45,40%,150%,15,46,11,6,24,0,0,0,100,0,4,0,-,-,-,191,14,17,20,22,348
924,Int.4,Day,284,RF,Zas M76,1,0,1,42,40%,150%,15,42,11,6,25,0,0,0,100,0,4,0,-,-,-,186,13,16,19,22,349
924,Int.4,Day,308,RF,C14,1,0,1,47,40%,150%,15,50,11,5,22,0,0,0,100,0,4,0,-,-,-,191,14,17,20,22,350
924,Int.4,Day,302,SG,Defender,1,0,1,124,40%,150%,15,14,2,2,18,2,8,0,50,0,1,0,-,-,-,229,14,17,20,22,351
924,Int.4,Day,47,RF,G43,1,0,1,40,40%,150%,15,44,9,5,27,0,0,0,100,0,4,0,-,-,-,177,13,15,18,21,352
924,Int.4,Day,41,RF,SKS,1,0,1,47,40%,150%,15,41,9,6,24,0,0,0,100,0,4,0,-,-,-,178,13,16,18,21,353
924,Int.4,Day,147,RF,SSG 69,1,0,1,40,40%,150%,15,50,11,6,20,0,0,0,100,0,4,0,-,-,-,181,13,16,19,21,354
924,Int.4,Day,38,RF,M21,1,0,1,47,40%,150%,15,48,11,5,24,0,0,0,100,0,1,0,-,-,-,178,13,16,18,21,355
924,Int.4,Day,174,RF,Type81R,1,0,1,38,40%,150%,15,46,11,6,21,0,0,0,100,0,4,0,-,-,-,178,13,16,18,21,356
924,Int.4,Day,1037,RF,Sakura Minamoto,1,0,1,44,40%,150%,15,47,10,5,23,0,1,0,100,0,1,0,-,-,-,176,13,15,18,21,357
924,Int.4,Day,230,RF,OBR,1,0,1,41,40%,150%,15,45,11,5,25,0,0,0,100,0,1,0,-,-,-,171,12,15,17,20,358
924,Int.4,Day,241,RF,RT-20,1,0,1,45,40%,150%,15,59,11,5,18,0,0,0,100,0,1,0,-,-,-,171,12,15,17,20,359
924,Int.4,Day,40,RF,SVT-38,1,0,1,42,40%,150%,15,46,9,6,24,0,0,0,100,0,1,0,-,-,-,162,12,14,17,19,360
924,Int.4,Day,145,RF,OTs-44,1,0,1,40,40%,150%,15,55,9,5,21,0,0,0,100,0,1,0,-,-,-,164,12,14,17,19,361
924,Int.4,Day,1021,MG,Alma Armas,1,0,1,98,5%,150%,15,34,5,4,87,0,9,0,100,0,4,0,-,-,-,269,10,12,14,16,362
924,Int.4,Day,88,MG,MG3,1,0,1,99,5%,150%,15,34,5,4,90,0,10,0,100,0,1,0,-,-,-,251,9,11,13,15,363
924,Int.4,Day,208,MG,HMG21,1,0,1,85,5%,150%,15,34,5,5,90,0,10,0,100,0,4,0,-,-,-,262,9,11,13,15,364
924,Int.4,Day,254,MG,UKM-2000,1,0,1,85,5%,150%,15,37,5,5,81,0,11,0,100,0,4,0,-,-,-,263,9,11,13,15,365
924,Int.4,Day,111,MG,AAT-52,1,0,1,91,5%,150%,15,36,5,5,87,0,10,0,100,0,1,0,-,-,-,240,9,10,12,14,366
924,Int.4,Day,149,MG,AEK-999,1,0,1,83,5%,150%,15,36,5,5,83,0,10,0,100,0,1,0,-,-,-,238,8,10,12,14,367
924,Int.4,Day,300,MG,CAR,1,0,1,83,5%,150%,15,36,5,5,76,0,8,0,100,0,4,0,-,-,-,243,9,10,12,14,368
924,Int.4,Day,121,MG,Mk48,1,0,1,87,5%,150%,15,38,5,5,80,0,10,0,100,0,1,0,-,-,-,245,9,11,12,14,369
924,Int.4,Day,319,MG,PM1910,1,0,1,95,5%,150%,15,36,5,5,72,0,10,0,100,0,1,0,-,-,-,248,9,11,13,14,370
924,Int.4,Day,1040,MG,Yugiri,1,0,1,80,5%,150%,15,39,5,5,85,0,9,0,100,0,1,0,-,-,-,240,9,10,12,14,371
924,Int.4,Day,87,MG,MG34,1,0,1,83,5%,150%,15,34,4,5,83,0,10,0,100,0,1,0,-,-,-,220,8,9,11,13,372
924,Int.4,Day,82,MG,DP28,1,0,1,71,5%,150%,15,33,5,5,76,0,9,0,100,0,4,0,-,-,-,226,8,10,11,13,373
924,Int.4,Day,89,MG,Bren,1,0,1,87,5%,150%,15,34,5,5,69,0,8,0,100,0,1,0,-,-,-,227,8,10,11,13,374
924,Int.4,Day,185,MG,Ameli,1,0,1,71,5%,150%,15,28,5,6,94,0,8,0,100,0,4,0,-,-,-,230,8,10,12,13,375
924,Int.4,Day,195,MG,Gr MG23,1,0,1,75,5%,150%,15,30,5,5,90,0,9,0,100,0,1,0,-,-,-,217,8,9,11,13,376
924,Int.4,Day,271,MG,K3,1,0,1,83,5%,150%,15,30,5,6,90,0,9,0,100,0,1,0,-,-,-,227,8,10,11,13,377
924,Int.4,Day,1026,MG,Claes,1,0,1,79,5%,150%,15,28,5,5,90,0,8,0,100,0,1,0,-,-,-,223,8,10,11,13,378
924,Int.4,Day,249,MG,62 Shiki,1,0,1,85,5%,150%,15,34,5,5,83,0,9,0,100,0,1,0,-,-,-,231,8,10,12,13,379
924,Int.4,Day,84,MG,RPD,1,0,1,83,5%,150%,15,30,5,5,80,0,8,0,100,0,1,0,-,-,-,221,8,9,11,13,380
924,Int.4,Day,79,MG,FF M249SAW,1,0,1,79,5%,150%,15,28,5,5,90,0,8,0,100,0,1,0,-,-,-,216,8,9,11,12,381
928,Int.8,Day,20114,HG,Welrod MkⅡ Mod,115,3,5,405,40%,150%,8,51,86,145,52,5,0,0,200,1,10,10,SF Taclight (Acc) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),4754,950,1140,1331,1521,1
928,Int.8,Day,183,HG,Contender,100,0,5,330,70%,150%,195,49,110,107,44,0,0,0,100,0,10,0,RMR (Acc) (5-Star),AP (Ammo) (5-Star),X Exo (Body) (5-Star),4726,945,1134,1323,1512,2
928,Int.8,Day,213,SMG,C-MS,96,0,5,905,5%,100%,195,48,46,76,109,0,0,0,100,0,10,0,Processor Chip (Body) (5-Star),AP (Ammo) (5-Star),Red Dot (Acc) (5-Star),7410,926,1111,1296,1482,3
928,Int.8,Day,20097,HG,M950A Mod,115,3,5,400,40%,150%,8,52,66,128,72,0,0,0,200,1,10,10,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),4422,884,1061,1238,1415,4
928,Int.8,Day,20104,SMG,Gr G36c Mod,115,3,5,1080,5%,150%,8,55,47,121,84,0,0,0,200,1,10,10,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),Red Dot (Acc) (5-Star),6993,874,1048,1223,1398,5
928,Int.8,Day,20143,SMG,RO635 Mod,116,3,5,1035,5%,100%,8,64,48,88,121,0,0,0,200,1,10,10,Processor Chip (Body) (5-Star),HP (Ammo) (5-Star),Red Dot (Acc) (5-Star),6994,874,1049,1223,1398,6
928,Int.8,Day,20032,SMG,Micro Uzi Mod,116,3,5,880,5%,100%,8,69,51,95,128,0,0,0,200,1,10,10,Processor Chip (Body) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6982,872,1047,1221,1396,7
928,Int.8,Day,162,SG,SPAS-12,100,0,5,1375,40%,150%,15,35,32,16,32,32,4,0,100,0,10,0,Plate (Body) (5-Star),Slug (Shell) (5-Star),SF Taclight (Acc) (5-Star),7270,872,1046,1221,1395,8
928,Int.8,Day,20101,SMG,UMP9 Mod,115,3,5,900,5%,100%,8,74,35,111,112,0,0,0,200,1,10,10,Processor Chip (Body) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6905,863,1035,1208,1381,9
928,Int.8,Day,20026,SMG,Gr MP5 Mod,115,3,5,900,5%,150%,8,55,32,155,90,0,0,0,200,1,10,10,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6881,860,1032,1204,1376,10
928,Int.8,Day,20007,HG,Stechkin Mod,115,3,5,425,70%,150%,8,51,79,99,66,0,0,0,200,1,10,10,RMR (Acc) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),4252,850,1020,1190,1360,11
928,Int.8,Day,20103,SMG,UMP45 Mod,117,3,5,975,5%,100%,8,64,47,89,107,0,0,0,200,1,10,10,Processor Chip (Body) (5-Star),HP (Ammo) (5-Star),Red Dot (Acc) (5-Star),6439,804,965,1126,1287,12
928,Int.8,Day,20001,HG,SAA Mod,117,3,5,415,40%,150%,8,55,58,136,50,0,0,0,200,1,10,10,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),T Exo (Body) (5-Star),3999,799,959,1119,1279,13
928,Int.8,Day,20220,HG,MP-443 Mod,115,2,5,390,50%,150%,8,53,81,111,60,0,0,0,150,1,10,10,RMR (Acc) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),3969,793,952,1111,1270,14
928,Int.8,Day,20136,SMG,PP-19 Mod,115,2,5,945,5%,100%,8,60,46,87,115,0,0,0,150,1,10,10,Processor Chip (Body) (5-Star),HP (Ammo) (5-Star),Red Dot (Acc) (5-Star),6303,787,945,1103,1260,15
928,Int.8,Day,20008,HG,Makarov Mod,115,2,5,340,40%,150%,8,47,70,157,61,0,0,0,150,1,10,10,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),3926,785,942,1099,1256,16
928,Int.8,Day,127,SMG,Type79,100,0,5,970,5%,100%,15,74,43,74,108,0,0,0,100,0,10,0,Processor Chip (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),Red Dot (Acc) (5-Star),6219,777,932,1088,1243,17
928,Int.8,Day,135,SMG,SR-3MP,100,0,5,970,5%,100%,8,73,33,81,115,0,0,0,100,0,10,0,Processor Chip (Body) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6178,772,926,1081,1235,18
928,Int.8,Day,286,SMG,K-PDW,90,0,5,855,5%,100%,8,63,44,69,103,0,0,0,100,0,8,0,Processor Chip (Body) (5-Star),HP (Ammo) (5-Star),Red Dot (Acc) (5-Star),5128,769,923,1076,1230,19
928,Int.8,Day,1019,SMG,Dorothy Haze,100,0,5,880,5%,100%,8,68,47,96,103,0,0,0,150,1,10,0,Processor Chip (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),Red Dot (Acc) (5-Star),6129,766,919,1072,1225,20
928,Int.8,Day,242,HG,P22,100,0,5,350,45%,150%,8,45,70,156,62,0,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),3802,760,912,1064,1216,21
928,Int.8,Day,115,SMG,Suomi,100,0,5,1100,5%,150%,8,39,46,106,92,0,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),Red Dot (Acc) (5-Star),6019,752,902,1053,1203,22
928,Int.8,Day,166,HG,CZ75,100,0,5,330,50%,150%,8,56,86,98,66,0,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),3759,751,902,1052,1202,23
928,Int.8,Day,4,HG,Python,100,0,5,350,70%,150%,8,62,106,107,49,0,0,0,100,0,10,0,RMR (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),X Exo (Body) (5-Star),3756,751,901,1051,1201,24
928,Int.8,Day,20154,SG,M500 Mod,115,3,5,1345,40%,196%,15,53,44,10,28,33,4,0,200,1,10,10,Plate (Body) (5-Star),Buck (Shell) (5-Star),Sp. Eq (Exclusive) (5-Star),7478,747,897,1046,1196,25
928,Int.8,Day,188,SG,S.A.T.8,100,0,5,1410,40%,172%,15,46,44,11,32,33,4,0,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Red Dot (Acc) (5-Star),7471,747,896,1045,1195,26
928,Int.8,Day,20,SMG,Vector,100,0,5,925,5%,100%,8,62,42,75,125,0,0,0,100,0,10,0,Processor Chip (Body) (5-Star),HP (Ammo) (5-Star),Red Dot (Acc) (5-Star),5949,743,892,1041,1189,27
928,Int.8,Day,1028,SMG,Agent Vector,100,0,5,925,5%,100%,8,62,42,75,125,0,0,0,100,0,10,0,Processor Chip (Body) (5-Star),HP (Ammo) (5-Star),Red Dot (Acc) (5-Star),5949,743,892,1041,1189,28
928,Int.8,Day,323,SG,LTLX7000,100,0,5,1375,40%,172%,15,40,45,10,27,36,5,0,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Red Dot (Acc) (5-Star),7412,741,889,1037,1185,29
928,Int.8,Day,233,HG,Px4 Storm,100,0,5,340,40%,150%,8,52,73,143,57,0,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),3699,739,887,1035,1183,30
928,Int.8,Day,96,HG,Grizzly,100,0,5,430,50%,150%,8,55,74,100,54,0,0,0,100,0,10,0,RMR (Acc) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),3698,739,887,1035,1183,31
928,Int.8,Day,250,HG,HS2000,100,0,5,360,50%,150%,8,50,85,112,62,0,0,0,100,0,10,0,RMR (Acc) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),3688,737,885,1032,1180,32
928,Int.8,Day,1018,HG,Sei Asagiri,100,0,5,425,50%,150%,8,47,82,115,53,0,0,0,100,0,10,0,RMR (Acc) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),3645,729,874,1020,1166,33
928,Int.8,Day,1017,HG,Jill Stingray,100,0,5,400,50%,150%,8,47,76,121,55,0,0,0,100,0,10,0,RMR (Acc) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),3636,727,872,1018,1163,34
928,Int.8,Day,245,SMG,P90,91,0,5,910,5%,100%,8,61,45,80,114,0,0,0,100,0,10,0,Processor Chip (Body) (5-Star),HP (Ammo) (5-Star),Red Dot (Acc) (5-Star),5813,726,871,1017,1162,35
928,Int.8,Day,303,HG,HP-35,100,0,5,380,50%,150%,8,48,88,114,58,0,0,0,100,0,10,0,RMR (Acc) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),3633,726,871,1017,1162,36
928,Int.8,Day,20055,AR,M4A1 Mod,120,3,5,565,68%,150%,15,98,58,58,100,15,0,0,200,1,10,10,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),8230,720,864,1008,1152,37
928,Int.8,Day,20005,HG,M1895 Mod,115,2,5,355,40%,150%,8,48,53,154,45,0,0,0,150,1,10,10,Supp (Silencer) (5-Star),HP (Ammo) (5-Star),T Exo (Body) (5-Star),3558,711,853,996,1138,38
928,Int.8,Day,20091,HG,MP-446 Mod,115,2,5,340,40%,150%,8,48,63,117,60,0,0,0,150,1,10,10,Supp (Silencer) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),3544,708,850,992,1134,39
928,Int.8,Day,142,HG,Five-seven,100,0,5,315,40%,150%,8,48,60,132,66,0,0,0,100,0,10,0,Supp (Silencer) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),3524,704,845,986,1127,40
928,Int.8,Day,20002,HG,M1911 Mod,115,2,5,370,40%,150%,8,46,57,115,58,0,0,0,150,1,10,10,Supp (Silencer) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),3513,702,843,983,1124,41
928,Int.8,Day,234,SMG,JS 9,91,0,5,860,5%,100%,8,58,45,84,111,0,0,0,100,0,10,0,Processor Chip (Body) (5-Star),HP (Ammo) (5-Star),Red Dot (Acc) (5-Star),5581,697,837,976,1116,42
928,Int.8,Day,311,SMG,Lusa,90,0,5,970,5%,100%,8,59,43,67,115,0,0,0,100,0,10,0,Processor Chip (Body) (5-Star),HP (Ammo) (5-Star),Red Dot (Acc) (5-Star),5576,697,836,975,1115,43
928,Int.8,Day,1002,SG,Elphelt,94,0,5,1335,40%,172%,15,52,43,8,27,33,5,0,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Red Dot (Acc) (5-Star),6914,691,829,967,1106,44
928,Int.8,Day,16,SMG,Thompson,90,0,5,1130,5%,150%,8,39,42,94,79,0,0,0,100,0,8,0,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),Red Dot (Acc) (5-Star),5495,686,824,961,1099,45
928,Int.8,Day,20122,AR,Gr G11 Mod,116,3,5,620,68%,175%,15,95,65,51,97,0,0,0,200,1,10,10,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7775,680,816,952,1088,46
928,Int.8,Day,20293,AR,AK-15 Mod,115,3,5,590,68%,170%,15,113,63,81,78,0,0,0,200,1,10,10,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7729,676,811,946,1082,47
928,Int.8,Day,99,HG,Gr Mk23,100,0,5,400,40%,150%,8,46,56,100,63,0,0,0,100,0,10,0,Supp (Silencer) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),3374,674,809,944,1079,48
928,Int.8,Day,294,HG,Webley,91,0,5,410,40%,150%,8,38,63,123,55,0,0,0,100,0,10,0,Supp (Silencer) (5-Star),HP (Ammo) (5-Star),T Exo (Body) (5-Star),3370,674,808,943,1078,49
928,Int.8,Day,357,HG,Rhino,90,0,5,345,60%,150%,8,49,74,104,55,0,0,0,100,0,10,0,Supp (Silencer) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),3364,672,807,941,1076,50
928,Int.8,Day,272,HG,Desert Eagle,93,0,5,350,60%,150%,8,56,57,95,54,0,0,0,100,0,10,0,Supp (Silencer) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),3358,671,805,940,1074,51
928,Int.8,Day,285,HG,C-93,90,0,5,300,40%,150%,8,48,60,124,62,0,0,0,100,0,10,0,Supp (Silencer) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),3310,662,794,926,1059,52
928,Int.8,Day,351,SG,M26-MASS,90,0,5,1205,40%,172%,15,50,44,12,28,31,5,0,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Red Dot (Acc) (5-Star),6585,658,790,921,1053,53
928,Int.8,Day,315,SMG,AUG Para,90,0,5,880,5%,150%,8,39,45,115,85,0,0,0,100,0,8,0,T Exo (Body) (5-Star),HP (Ammo) (5-Star),Red Dot (Acc) (5-Star),5252,656,787,919,1050,54
928,Int.8,Day,20125,MG,Gr MG4 Mod,115,3,5,925,40%,150%,615,105,79,39,139,0,15,0,200,1,10,10,Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),MG Box (Body) (5-Star),17325,649,779,909,1039,55
928,Int.8,Day,282,SG,DP-12,90,0,5,1205,40%,172%,15,46,43,11,29,32,5,0,100,0,8,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Red Dot (Acc) (5-Star),6464,646,775,904,1034,56
928,Int.8,Day,27,SMG,Skorpion,100,0,5,795,5%,150%,8,40,44,123,90,0,0,0,100,0,10,0,T Exo (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),Red Dot (Acc) (5-Star),5163,645,774,903,1032,57
928,Int.8,Day,352,SG,Nova,90,0,5,1255,40%,172%,15,46,43,14,27,29,7,0,100,0,8,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Red Dot (Acc) (5-Star),6456,645,774,903,1032,58
928,Int.8,Day,157,SG,Am KSG,90,0,5,1205,40%,172%,15,45,43,10,28,33,5,0,100,0,8,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Red Dot (Acc) (5-Star),6435,643,772,900,1029,59
928,Int.8,Day,212,HG,K5,93,0,5,320,60%,150%,8,45,52,111,60,0,0,0,100,0,10,0,Supp (Silencer) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),3171,634,761,887,1014,60
928,Int.8,Day,20205,AR,AN-94 Mod,116,3,5,590,68%,205%,15,99,81,57,70,0,0,0,200,1,10,10,Sp. Eq (Exclusive) (5-Star),HV (Ammo) (5-Star),Focus Chip (Body) (5-Star),7249,634,761,888,1014,61
928,Int.8,Day,153,SG,M37,90,0,5,1205,40%,172%,15,56,42,10,26,31,4,0,100,0,8,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Sp. Eq (Exclusive) (5-Star),6319,631,758,884,1011,62
928,Int.8,Day,20065,AR,416 Mod,115,3,5,620,68%,160%,15,108,59,75,78,0,0,0,200,1,10,10,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7212,631,757,883,1009,63
928,Int.8,Day,1009,HG,El Clear,90,0,5,315,40%,150%,8,40,59,129,59,0,0,0,100,0,10,0,Supp (Silencer) (5-Star),HP (Ammo) (5-Star),T Exo (Body) (5-Star),3136,627,752,878,1003,64
928,Int.8,Day,1025,SG,Triela,90,0,5,1205,65%,172%,15,51,42,10,25,30,4,0,100,0,8,0,Plate (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),Red Dot (Acc) (5-Star),6263,626,751,876,1002,65
928,Int.8,Day,20056,AR,M4 SOPMOD II Mod,117,3,5,565,78%,150%,15,115,72,53,77,0,0,0,200,1,10,10,Optical (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),HV (Ammo) (5-Star),7082,619,743,867,991,66
